range qualification: PASS g1c_sites=7 thin_memo_success_sites=2 instruction_overlap=0
probe_sha256=1d3fa0eebb4de19ff003ace38721d80d71bd94653f8ea3801c0f29ca9581f9b8
bands=sub1us,1to2p5,2p5to20
rows sorted by aggregate dynamic count
  0x10005edcc add      x0, sp, #0x160
  0x10005edd0 bl       __ZN4core3ptr79drop_in_place$LT$pgen..ast_pipeline..semantic_runtime..SemanticRuntimeDelta$GT$17h6530f2e37f4b90caE
  0x10005edd4 str      x22, [sp, #0x160]
> 0x10005edd8 ldr      x23, [x20, #0x288]
  0x10005eddc ldr      x9, [sp, #0xb8]
  0x10005ede0 subs     x22, x23, x9
  0x10005ede4 ldr      x25, [sp, #0x100]
  0x10005ede8 b.lo     0x10005f1b0
  0x10005edec cmp      x25, x9
  0x10005edf0 b.hs     0x10005f1dc

context target=atom_closure address=0x10006ef64 total=11
  0x10006ef4c str      x16, [sp, #0x580]
  0x10006ef50 str      x11, [sp, #0x588]
  0x10006ef54 str      x23, [sp, #0x590]
  0x10006ef58 mov      x13, #-0x8000000000000000
  0x10006ef5c str      x13, [sp, #0x400]
  0x10006ef60 add      x17, x24, #0x1
> 0x10006ef64 ldr      x1, [x20, #0x2f8]
  0x10006ef68 cmp      x17, x1
  0x10006ef6c b.hs     0x10006f5cc
  0x10006ef70 cmp      x24, x1
  0x10006ef74 b.hs     0x10007cfc8
  0x10006ef78 ldr      x13, [x20, #0x2f0]
  0x10006ef7c ldrb     w14, [x13, x24]

context target=atom_closure address=0x10006f53c total=11
  0x10006f524 ldr      x10, [sp, #0xa0]
  0x10006f528 lsl      x19, x10, #4
  0x10006f52c mov      w9, #0x2
  0x10006f530 strh     w9, [x8, x19]
  0x10006f534 add      x21, x10, #0x1
  0x10006f538 str      x21, [x20, #0x288]
> 0x10006f53c ldr      x23, [x20, #0x498]
  0x10006f540 ldr      x8, [x20, #0x2f8]
  0x10006f544 cmp      x23, x8
  0x10006f548 b.hs     0x10006fd44
  0x10006f54c ldr      x8, [x20, #0x2f0]
  0x10006f550 ldrb     w8, [x8, x23]
  0x10006f554 sub      w9, w8, #0x4a

context target=atom_closure address=0x10006ffec total=11
  0x10006ffd4 str      x8, [sp, #0x4b0]
  0x10006ffd8 str      x22, [sp, #0x4b8]
  0x10006ffdc str      x10, [sp, #0x4f8]
  0x10006ffe0 str      x9, [sp, #0x4c0]
  0x10006ffe4 ldr      x8, [sp, #0x560]
  0x10006ffe8 str      x8, [x20, #0x498]
> 0x10006ffec ldr      x8, [x20, #0x270]
  0x10006fff0 cmp      x21, x8
  0x10006fff4 b.hi     0x10006fffc
  0x10006fff8 str      x21, [x20, #0x270]
  0x10006fffc ldr      x8, [x20, #0x10]
  0x100070000 cbz      x8, 0x100070604
  0x100070004 ldr      x9, [x20, #0x8]

context target=atom_closure address=0x10007a514 total=11
  0x10007a4fc strh     w9, [x8]
  0x10007a500 str      x24, [x8, #0x8]
  0x10007a504 add      x8, x19, #0x1
  0x10007a508 str      x8, [x20, #0x28]
  0x10007a50c ldr      x25, [x20, #0x498]
  0x10007a510 ldr      x21, [x20, #0x288]
> 0x10007a514 ldr      x8, [x20, #0x278]
  0x10007a518 cmp      x21, x8
  0x10007a51c b.ne     0x10007a530
  0x10007a520 mov      w8, #0x1
  0x10007a524 str      x8, [sp, #0xf0]
  0x10007a528 add      x0, x20, #0x278
  0x10007a52c bl       __ZN5alloc7raw_vec19RawVec$LT$T$C$A$GT$8grow_one17h84ff3e56869fffccE

context target=atom_closure address=0x10007af58 total=11
  0x10007af40 mov      x10, x28
  0x10007af44 ldr      x28, [sp, #0x50]
  0x10007af48 b        0x10007b43c
  0x10007af4c bl       __ZN4core3ptr50drop_in_place$LT$pgen..ast_pipeline..CycleType$GT$17ha2d7e91a3ddc5ad8E
  0x10007af50 ldr      x8, [x20, #0x258]
  0x10007af54 str      x8, [sp, #0x30]
> 0x10007af58 ldr      x21, [x20, #0x150]
  0x10007af5c add      x0, x20, #0x478
  0x10007af60 mov      w1, #0x7e
  0x10007af64 mov      x2, x19
  0x10007af68 bl       __ZN9hashbrown3map28HashMap$LT$K$C$V$C$S$C$A$GT$3get17h24a04a915b8cb64eE
  0x10007af6c cbz      x0, 0x10007afd0
  0x10007af70 mov      x22, x0

context target=piece address=0x100058d5c total=11
  0x100058d44 mov      x20, x1
  0x100058d48 ldr      x21, [x1, #0x498]
  0x100058d4c ldr      x8, [x1, #0x4e0]
  0x100058d50 cmp      x21, x8
  0x100058d54 b.ls     0x100058d5c
  0x100058d58 str      x21, [x20, #0x4e0]
> 0x100058d5c ldr      x8, [x20, #0x28]
  0x100058d60 cbz      x8, 0x100058dbc
  0x100058d64 ldr      x9, [x20, #0x20]
  0x100058d68 lsl      x8, x8, #4
  0x100058d6c add      x9, x9, #0x8
  0x100058d70 b        0x100058d80
  0x100058d74 add      x9, x9, #0x10

context target=piece address=0x10005bf78 total=11
  0x10005bf60 add      x8, x8, #0x1
  0x10005bf64 str      x8, [x20, #0x248]
  0x10005bf68 ldr      x12, [x20, #0x2a0]
  0x10005bf6c ldr      x19, [sp, #0x108]
  0x10005bf70 str      x12, [sp, #0xf0]
  0x10005bf74 str      x19, [x20, #0x498]
> 0x10005bf78 ldr      x8, [x20, #0x288]
  0x10005bf7c str      x8, [sp, #0xb8]
  0x10005bf80 str      x19, [sp, #0x368]
  0x10005bf84 ldr      x28, [x20, #0x10]
  0x10005bf88 ldr      x19, [x20, #0x270]
  0x10005bf8c ldr      x8, [x20, #0xd8]
  0x10005bf90 ldr      x9, [x20, #0xf0]

context target=piece address=0x10005cf70 total=11
  0x10005cf58 str      x9, [sp, #0x418]
  0x10005cf5c str      x28, [sp, #0x420]
  0x10005cf60 str      x10, [sp, #0x428]
  0x10005cf64 str      x26, [sp, #0x430]
  0x10005cf68 str      x11, [sp, #0x438]
  0x10005cf6c str      x23, [sp, #0x440]
> 0x10005cf70 ldrb     w8, [x20, #0x504]
  0x10005cf74 cmp      w8, #0x1
  0x10005cf78 b.ne     0x10005d010
  0x10005cf7c ldr      x8, [x20, #0x4b0]
  0x10005cf80 cbz      x8, 0x10005cf8c
  0x10005cf84 ldr      w8, [x20, #0x500]
  0x10005cf88 cbz      w8, 0x10005d010

context target=atom_closure address=0x10006af2c total=10
  0x10006af14 mov      x14, x27
  0x10006af18 ldr      x22, [x20, #0x498]
  0x10006af1c ldr      x8, [x20, #0x4e0]
  0x10006af20 cmp      x22, x8
  0x10006af24 b.ls     0x10006af2c
  0x10006af28 str      x22, [x20, #0x4e0]
> 0x10006af2c ldr      x23, [x20, #0x2f8]
  0x10006af30 cmp      x22, x23
  0x10006af34 mov      x27, #0x5
  0x10006af38 movk     x27, #0x8000, lsl #48
  0x10006af3c b.hs     0x10006b2e0
  0x10006af40 ldr      x19, [x20, #0x2f0]
  0x10006af44 ldrb     w8, [x19, x22]

context target=atom_closure address=0x10006deb4 total=10
  0x10006de9c ldr      x11, [x20, #0x120]
  0x10006dea0 ldr      x25, [x20, #0x258]
  0x10006dea4 stp      x8, x9, [x29, #-0xd0]
  0x10006dea8 stp      x23, x10, [x29, #-0xc0]
  0x10006deac stp      x21, x11, [x29, #-0xb0]
  0x10006deb0 stur     x25, [x29, #-0xa0]
> 0x10006deb4 ldrb     w8, [x20, #0x504]
  0x10006deb8 cmp      w8, #0x1
  0x10006debc b.ne     0x10006df44
  0x10006dec0 ldr      x8, [x20, #0x4b0]
  0x10006dec4 cbz      x8, 0x10006ded0
  0x10006dec8 ldr      w8, [x20, #0x500]
  0x10006decc cbz      w8, 0x10006df44

context target=atom_closure address=0x1000703ec total=10
  0x1000703d4 str      x25, [sp, #0x570]
  0x1000703d8 str      x10, [sp, #0x578]
  0x1000703dc str      x24, [sp, #0x580]
  0x1000703e0 str      x11, [sp, #0x588]
  0x1000703e4 str      x12, [sp, #0x90]
  0x1000703e8 str      x12, [sp, #0x590]
> 0x1000703ec ldrb     w8, [x20, #0x504]
  0x1000703f0 cmp      w8, #0x1
  0x1000703f4 b.ne     0x100070478
  0x1000703f8 ldr      x8, [x20, #0x4b0]
  0x1000703fc cbz      x8, 0x100070408
  0x100070400 ldr      w8, [x20, #0x500]
  0x100070404 cbz      w8, 0x100070478

context target=atom_closure address=0x100072304 total=10
  0x1000722ec str      x21, [sp, #0x4b0]
  0x1000722f0 str      x8, [sp, #0x4b8]
  0x1000722f4 str      x19, [sp, #0x4c0]
  0x1000722f8 str      x28, [sp, #0x4c8]
  0x1000722fc ldr      x8, [sp, #0x2f8]
  0x100072300 str      x8, [x20, #0x498]
> 0x100072304 ldr      x8, [x20, #0x270]
  0x100072308 cmp      x27, x8
  0x10007230c b.hi     0x100072314
  0x100072310 str      x27, [x20, #0x270]
  0x100072314 ldr      x8, [x20, #0x10]
  0x100072318 ldr      x28, [sp, #0xd8]
  0x10007231c cbz      x8, 0x1000735d8

context target=atom_closure address=0x10007c134 total=10
  0x10007c11c add      x0, sp, #0x350
  0x10007c120 bl       __ZN4core3ptr79drop_in_place$LT$pgen..ast_pipeline..semantic_runtime..SemanticRuntimeDelta$GT$17h6530f2e37f4b90caE
  0x10007c124 mov      w9, #0x0
  0x10007c128 ldr      x22, [sp, #0x100]
  0x10007c12c ldr      x21, [sp, #0x80]
  0x10007c130 ldr      x10, [sp, #0x90]
> 0x10007c134 ldr      x8, [x20, #0x10]
  0x10007c138 cbz      x8, 0x10007c144
  0x10007c13c sub      x8, x8, #0x1
  0x10007c140 str      x8, [x20, #0x10]
  0x10007c144 ldr      x8, [x20, #0x28]
  0x10007c148 add      x26, sp, #0x140
  0x10007c14c cbz      x8, 0x10007c158

context target=atom_closure address=0x10007c518 total=10
  0x10007c500 str      x19, [sp, #0x4b0]
  0x10007c504 str      x25, [sp, #0x4b8]
  0x10007c508 str      x8, [sp, #0x4c0]
  0x10007c50c str      x24, [sp, #0x4c8]
  0x10007c510 ldr      x8, [sp, #0x228]
  0x10007c514 str      x8, [x20, #0x498]
> 0x10007c518 ldr      x8, [x20, #0x270]
  0x10007c51c cmp      x21, x8
  0x10007c520 b.hi     0x10007c528
  0x10007c524 str      x21, [x20, #0x270]
  0x10007c528 ldr      x8, [x20, #0x10]
  0x10007c52c cbz      x8, 0x10007c840
  0x10007c530 ldr      x9, [x20, #0x8]

context target=piece address=0x10005c4a8 total=10
  0x10005c490 mov      x19, x24
  0x10005c494 b.lo     0x10005c4a0
  0x10005c498 mov      x0, x23
  0x10005c49c bl       _mi_free
  0x10005c4a0 str      x21, [sp, #0xa0]
  0x10005c4a4 mov      x24, x19
> 0x10005c4a8 ldr      x19, [x20, #0x250]
  0x10005c4ac ldr      x21, [x20, #0x288]
  0x10005c4b0 ldr      x8, [x20, #0x2a0]
  0x10005c4b4 str      x8, [sp, #0x80]
  0x10005c4b8 ldr      x23, [x20, #0x10]
  0x10005c4bc ldr      x8, [x20]
  0x10005c4c0 cmp      x23, x8

context target=piece address=0x10005e87c total=10
  0x10005e864 mov      x3, x22
  0x10005e868 mov      x4, x25
  0x10005e86c blr      x8
  0x10005e870 cbz      x24, 0x10005e87c
  0x10005e874 mov      x0, x25
  0x10005e878 bl       _mi_free
> 0x10005e87c ldr      x28, [x20, #0x288]
  0x10005e880 cmp      x27, x28
  0x10005e884 b.hs     0x10005f43c
  0x10005e888 ldr      x8, [x20, #0x280]
  0x10005e88c mov      w9, #0x102
  0x10005e890 ldr      x10, [sp, #0x60]
  0x10005e894 strh     w9, [x8, x10]

context target=piece address=0x10005ee68 total=10
  0x10005ee50 cmp      x8, x9
  0x10005ee54 b.hi     0x10005ee5c
  0x10005ee58 str      x8, [x20, #0x2a0]
  0x10005ee5c mov      w28, #0x5
  0x10005ee60 str      x19, [sp, #0xc0]
  0x10005ee64 str      x19, [x20, #0x498]
> 0x10005ee68 ldr      x1, [x20, #0x288]
  0x10005ee6c cmp      x25, x1
  0x10005ee70 b.lo     0x10005cab0
  0x10005ee74 adrp     x2, 2185 ; 0x1008e7000
  0x10005ee78 add      x2, x2, #0x380
  0x10005ee7c str      x25, [sp, #0x108]
  0x10005ee80 b        0x10005f3a8

re-sum
band=sub1us parser_direct_residual=894
band=1to2p5 parser_direct_residual=859
band=2p5to20 parser_direct_residual=1081
