y_string_unicode_U+2064_invisible_plus.json	y	accept	0
y_string_unicode_U+FDD0_nonchar.json	y	accept	0
y_string_unicode_U+FFFE_nonchar.json	y	accept	0
y_string_unicode.json	y	accept	0
y_string_unicodeEscapedBackslash.json	y	accept	0
y_string_utf8.json	y	accept	0
y_string_with_del_character.json	y	accept	0
y_structure_lonely_false.json	y	accept	0
y_structure_lonely_int.json	y	accept	0
y_structure_lonely_negative_real.json	y	accept	0
y_structure_lonely_null.json	y	accept	0
y_structure_lonely_string.json	y	accept	0
y_structure_lonely_true.json	y	accept	0
y_structure_string_empty.json	y	accept	0
y_structure_trailing_newline.json	y	accept	0
y_structure_true_in_array.json	y	accept	0
y_structure_whitespace_array.json	y	accept	0
